,Zip Code,GO Highest Offense Desc,UCR Description
8194,78759.0,THEFT                         ,Theft
8195,78744.0,BURGLARY OF VEHICLE           ,Theft
8196,78701.0,BURGLARY OF VEHICLE           ,Theft
8197,78701.0,THEFT OF BICYCLE              ,Theft
8198,78753.0,THEFT BY SHOPLIFTING          ,Theft
8199,78704.0,THEFT                         ,Theft
8200,78724.0,BURGLARY NON RESIDENCE        ,Burglary
8201,78704.0,ROBBERY BY ASSAULT            ,Robbery
8202,78744.0,AUTO THEFT                    ,Auto Theft
8203,78758.0,THEFT                         ,Theft
8204,78741.0,AGG ASSAULT                   ,Agg Assault
8205,78727.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
8206,78701.0,BURGLARY OF RESIDENCE         ,Burglary
8207,78741.0,BURGLARY OF VEHICLE           ,Theft
8208,78704.0,THEFT                         ,Theft
8209,78617.0,THEFT                         ,Theft
8210,78748.0,BURGLARY NON RESIDENCE        ,Burglary
8211,78759.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
8212,78752.0,ROBBERY BY ASSAULT            ,Robbery
8213,78617.0,THEFT BY SHOPLIFTING          ,Theft
8214,78744.0,AUTO THEFT                    ,Auto Theft
8215,78721.0,THEFT OF TRAILER              ,Theft
8216,78722.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
8217,78702.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
8218,78702.0,BURGLARY NON RESIDENCE        ,Burglary
8219,78745.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
8220,78745.0,AUTO THEFT                    ,Auto Theft
8221,78741.0,BURGLARY NON RESIDENCE        ,Burglary
8222,78705.0,THEFT                         ,Theft
8223,78753.0,BURGLARY NON RESIDENCE        ,Burglary
8224,78617.0,BURGLARY NON RESIDENCE        ,Burglary
8225,78705.0,BURGLARY OF RESIDENCE         ,Burglary
8226,78704.0,BURGLARY OF VEHICLE           ,Theft
8227,78748.0,THEFT                         ,Theft
8228,78748.0,THEFT BY SHOPLIFTING          ,Theft
8229,78704.0,AGG ASSAULT                   ,Agg Assault
8230,78741.0,BURGLARY OF RESIDENCE         ,Burglary
8231,78753.0,RAPE                          ,Rape
8232,78727.0,THEFT                         ,Theft
8233,78759.0,AGG ASSAULT                   ,Agg Assault
8234,78704.0,THEFT                         ,Theft
8235,78753.0,BURGLARY NON RESIDENCE        ,Burglary
8236,78704.0,ROBBERY BY THREAT             ,Robbery
8237,78721.0,BURGLARY OF RESIDENCE         ,Burglary
8238,78723.0,BURGLARY OF RESIDENCE         ,Burglary
8239,78704.0,THEFT                         ,Theft
8240,78751.0,THEFT OF BICYCLE              ,Theft
8241,78753.0,AUTO THEFT                    ,Auto Theft
8242,78748.0,BURGLARY OF RESIDENCE         ,Burglary
8243,78751.0,THEFT BY SHOPLIFTING          ,Theft
8244,78753.0,THEFT BY SHOPLIFTING          ,Theft
8245,78741.0,ROBBERY BY ASSAULT            ,Robbery
8246,78702.0,SEXUAL ASSAULT OF CHILD/OBJECT,Rape
8247,78741.0,THEFT OF BICYCLE              ,Theft
8248,78753.0,THEFT                         ,Theft
8249,78723.0,THEFT BY SHOPLIFTING          ,Theft
8250,78745.0,ROBBERY BY THREAT             ,Robbery
8251,78703.0,THEFT BY SHOPLIFTING          ,Theft
8252,78758.0,THEFT                         ,Theft
8253,78736.0,BURGLARY OF RESIDENCE         ,Burglary
8254,78759.0,BURGLARY OF VEHICLE           ,Theft
8255,78744.0,ROBBERY BY ASSAULT            ,Robbery
8256,78744.0,ROBBERY BY THREAT             ,Robbery
8257,78752.0,BURGLARY OF VEHICLE           ,Theft
8258,78741.0,BURGLARY OF VEHICLE           ,Theft
8259,78744.0,BURGLARY OF VEHICLE           ,Theft
8260,78744.0,BURGLARY OF VEHICLE           ,Theft
8261,78745.0,BURGLARY OF VEHICLE           ,Theft
8262,78744.0,BURGLARY OF VEHICLE           ,Theft
8263,78753.0,BURGLARY OF VEHICLE           ,Theft
8264,78745.0,BURGLARY OF VEHICLE           ,Theft
8265,78701.0,THEFT                         ,Theft
8266,78745.0,BURGLARY OF VEHICLE           ,Theft
8267,78748.0,BURGLARY OF RESIDENCE         ,Burglary
8268,78701.0,THEFT                         ,Theft
8269,78744.0,THEFT                         ,Theft
8270,78759.0,BURGLARY OF VEHICLE           ,Theft
8271,78741.0,BURGLARY OF VEHICLE           ,Theft
8272,78723.0,THEFT                         ,Theft
8273,78702.0,BURGLARY OF VEHICLE           ,Theft
8274,78741.0,BURGLARY OF VEHICLE           ,Theft
8275,78744.0,THEFT                         ,Theft
8276,,BURGLARY NON RESIDENCE        ,Burglary
8277,78731.0,THEFT                         ,Theft
8278,78701.0,THEFT                         ,Theft
8279,78704.0,BURGLARY OF VEHICLE           ,Theft
8280,78754.0,THEFT                         ,Theft
8281,78704.0,THEFT OF AUTO PARTS           ,Theft
8282,78751.0,RAPE                          ,Rape
8283,78702.0,BURGLARY OF VEHICLE           ,Theft
8284,78745.0,THEFT                         ,Theft
8285,78752.0,THEFT OF LICENSE PLATE        ,Theft
8286,78741.0,BURGLARY OF VEHICLE           ,Theft
8287,78759.0,THEFT                         ,Theft
8288,78752.0,THEFT FROM BUILDING           ,Theft
8289,78744.0,THEFT                         ,Theft
8290,78745.0,THEFT                         ,Theft
8291,78758.0,THEFT                         ,Theft
8292,78753.0,THEFT                         ,Theft
8293,78705.0,THEFT                         ,Theft
8294,78741.0,THEFT                         ,Theft
8295,78758.0,BURGLARY OF VEHICLE           ,Theft
8296,78701.0,THEFT                         ,Theft
8297,78724.0,THEFT OF LICENSE PLATE        ,Theft
8298,78702.0,THEFT                         ,Theft
8299,78722.0,BURGLARY OF VEHICLE           ,Theft
8300,78741.0,BURGLARY OF VEHICLE           ,Theft
8301,78701.0,THEFT                         ,Theft
8302,78727.0,THEFT                         ,Theft
8303,78704.0,THEFT                         ,Theft
8304,78741.0,BURGLARY OF VEHICLE           ,Theft
8305,78753.0,THEFT                         ,Theft
8306,78723.0,THEFT FROM PERSON             ,Theft
8307,78753.0,THEFT OF AUTO PARTS           ,Theft
8308,78704.0,THEFT                         ,Theft
8309,78758.0,BURGLARY OF VEHICLE           ,Theft
8310,78758.0,THEFT                         ,Theft
8311,78748.0,THEFT BY SHOPLIFTING          ,Theft
8312,78724.0,THEFT                         ,Theft
8313,78745.0,AUTO THEFT                    ,Auto Theft
8314,78722.0,AUTO THEFT                    ,Auto Theft
8315,78745.0,AUTO THEFT                    ,Auto Theft
8316,78702.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
8317,78745.0,AUTO THEFT                    ,Auto Theft
8318,78747.0,AUTO THEFT                    ,Auto Theft
8319,78744.0,AUTO THEFT                    ,Auto Theft
8320,78704.0,BURG NON RESIDENCE SHEDS      ,Burglary
8321,78741.0,BURGLARY OF RESIDENCE         ,Burglary
8322,78704.0,BURGLARY OF RESIDENCE         ,Burglary
8323,78758.0,BURGLARY NON RESIDENCE        ,Burglary
8324,78745.0,BURGLARY OF RESIDENCE         ,Burglary
8325,78704.0,THEFT BY SHOPLIFTING          ,Theft
8326,78751.0,BURGLARY OF VEHICLE           ,Theft
8327,78746.0,THEFT                         ,Theft
8328,78702.0,SEXUAL ASSAULT OF CHILD/OBJECT,Rape
8329,78751.0,BURGLARY OF VEHICLE           ,Theft
8330,78723.0,AGG RAPE                      ,Rape
8331,78753.0,THEFT BY SHOPLIFTING          ,Theft
8332,78753.0,BURGLARY OF RESIDENCE         ,Burglary
8333,78745.0,AUTO THEFT                    ,Auto Theft
8334,78704.0,THEFT                         ,Theft
8335,78745.0,BURG NON RESIDENCE SHEDS      ,Burglary
8336,78752.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
8337,78703.0,THEFT BY SHOPLIFTING          ,Theft
8338,78723.0,THEFT                         ,Theft
8339,78704.0,AUTO THEFT                    ,Auto Theft
8340,78753.0,THEFT                         ,Theft
8341,78704.0,THEFT BY SHOPLIFTING          ,Theft
8342,78703.0,AUTO THEFT                    ,Auto Theft
8343,78759.0,THEFT BY SHOPLIFTING          ,Theft
8344,78703.0,THEFT OF LICENSE PLATE        ,Theft
8345,78746.0,THEFT BY SHOPLIFTING          ,Theft
8346,78741.0,THEFT BY SHOPLIFTING          ,Theft
8347,78735.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
8348,78745.0,BURGLARY OF VEHICLE           ,Theft
8349,78723.0,BURGLARY OF RESIDENCE         ,Burglary
8350,78759.0,BURGLARY OF VEHICLE           ,Theft
8351,78705.0,THEFT                         ,Theft
8352,78735.0,BURGLARY NON RESIDENCE        ,Burglary
8353,78724.0,BURGLARY OF RESIDENCE         ,Burglary
8354,78613.0,THEFT                         ,Theft
8355,78723.0,AUTO THEFT                    ,Auto Theft
8356,78741.0,AUTO THEFT                    ,Auto Theft
8357,78741.0,THEFT                         ,Theft
8358,78753.0,BURGLARY OF RESIDENCE         ,Burglary
8359,78748.0,THEFT                         ,Theft
8360,78759.0,THEFT                         ,Theft
8361,78741.0,THEFT                         ,Theft
8362,78754.0,THEFT BY SHOPLIFTING          ,Theft
8363,78754.0,THEFT BY SHOPLIFTING          ,Theft
8364,78702.0,THEFT                         ,Theft
8365,78753.0,BURGLARY OF VEHICLE           ,Theft
8366,78617.0,AGG ASSAULT                   ,Agg Assault
8367,78745.0,THEFT                         ,Theft
8368,78702.0,BURGLARY OF RESIDENCE         ,Burglary
8369,78741.0,ROBBERY BY THREAT             ,Robbery
8370,78758.0,THEFT BY SHOPLIFTING          ,Theft
8371,78735.0,THEFT                         ,Theft
8372,78704.0,BURGLARY OF VEHICLE           ,Theft
8373,78744.0,THEFT FROM AUTO               ,Theft
8374,78750.0,BURGLARY OF VEHICLE           ,Theft
8375,78745.0,THEFT                         ,Theft
8376,78701.0,THEFT                         ,Theft
8377,78729.0,THEFT                         ,Theft
8378,78701.0,THEFT                         ,Theft
8379,78748.0,THEFT                         ,Theft
8380,78745.0,BURGLARY OF VEHICLE           ,Theft
8381,78729.0,BURGLARY OF VEHICLE           ,Theft
8382,78745.0,BURGLARY OF VEHICLE           ,Theft
8383,78745.0,BURGLARY OF VEHICLE           ,Theft
8384,78722.0,THEFT                         ,Theft
8385,78744.0,THEFT                         ,Theft
8386,78727.0,THEFT OF BICYCLE              ,Theft
8387,78748.0,BURGLARY OF VEHICLE           ,Theft
8388,78717.0,BURGLARY OF VEHICLE           ,Theft
8389,78753.0,THEFT BY SHOPLIFTING          ,Theft
8390,78741.0,THEFT OF BICYCLE              ,Theft
8391,78745.0,THEFT                         ,Theft
8392,78705.0,BURGLARY OF VEHICLE           ,Theft
8393,78701.0,THEFT BY SHOPLIFTING          ,Theft
8394,78717.0,THEFT FROM AUTO               ,Theft
8395,78759.0,THEFT BY SHOPLIFTING          ,Theft
8396,78741.0,THEFT                         ,Theft
8397,78613.0,THEFT                         ,Theft
8398,78759.0,THEFT                         ,Theft
8399,78759.0,THEFT OF LICENSE PLATE        ,Theft
8400,78741.0,THEFT                         ,Theft
8401,78741.0,THEFT OF BICYCLE              ,Theft
8402,78745.0,BURGLARY OF VEHICLE           ,Theft
8403,78745.0,THEFT                         ,Theft
8404,78741.0,BURGLARY OF VEHICLE           ,Theft
8405,78702.0,THEFT                         ,Theft
8406,78704.0,THEFT                         ,Theft
8407,78741.0,THEFT BY SHOPLIFTING          ,Theft
8408,78757.0,THEFT BY SHOPLIFTING          ,Theft
8409,78744.0,THEFT BY SHOPLIFTING          ,Theft
8410,78702.0,THEFT                         ,Theft
8411,78749.0,THEFT                         ,Theft
8412,78751.0,THEFT OF BICYCLE              ,Theft
8413,78741.0,THEFT                         ,Theft
8414,78701.0,THEFT BY SHOPLIFTING          ,Theft
8415,78757.0,THEFT                         ,Theft
8416,78752.0,THEFT                         ,Theft
8417,78701.0,THEFT OF BICYCLE              ,Theft
8418,78704.0,THEFT                         ,Theft
8419,78701.0,THEFT                         ,Theft
8420,78705.0,THEFT                         ,Theft
8421,78749.0,THEFT                         ,Theft
8422,78752.0,THEFT OF LICENSE PLATE        ,Theft
8423,78757.0,BURGLARY OF VEHICLE           ,Theft
8424,78703.0,BURGLARY OF VEHICLE           ,Theft
8425,78752.0,THEFT OF LICENSE PLATE        ,Theft
8426,78753.0,THEFT                         ,Theft
8427,78701.0,THEFT                         ,Theft
8428,78701.0,THEFT                         ,Theft
8429,78752.0,BURGLARY OF VEHICLE           ,Theft
8430,78741.0,THEFT BY SHOPLIFTING          ,Theft
8431,,BURGLARY OF VEHICLE           ,Theft
8432,78745.0,BURGLARY OF VEHICLE           ,Theft
8433,78742.0,THEFT                         ,Theft
8434,78747.0,BURGLARY OF VEHICLE           ,Theft
8435,78701.0,THEFT                         ,Theft
8436,78701.0,BURGLARY OF VEHICLE           ,Theft
8437,78745.0,BURGLARY OF VEHICLE           ,Theft
8438,78741.0,THEFT OF BICYCLE              ,Theft
8439,78745.0,BURGLARY OF VEHICLE           ,Theft
8440,78759.0,BURGLARY OF VEHICLE           ,Theft
8441,78723.0,BURGLARY OF VEHICLE           ,Theft
8442,78702.0,BURGLARY OF VEHICLE           ,Theft
8443,78701.0,THEFT                         ,Theft
8444,78747.0,BURGLARY OF VEHICLE           ,Theft
8445,78745.0,BURGLARY OF VEHICLE           ,Theft
8446,78701.0,THEFT                         ,Theft
8447,78758.0,BURGLARY OF VEHICLE           ,Theft
8448,,THEFT                         ,Theft
8449,78758.0,BURGLARY OF RESIDENCE         ,Burglary
8450,78704.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
8451,78751.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
8452,78757.0,THEFT BY SHOPLIFTING          ,Theft
8453,78753.0,THEFT                         ,Theft
8454,78744.0,BURGLARY OF VEHICLE           ,Theft
8455,78744.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
8456,78727.0,AUTO THEFT                    ,Auto Theft
8457,78701.0,THEFT FROM PERSON             ,Theft
8458,78748.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
8459,78748.0,BURGLARY NON RESIDENCE        ,Burglary
8460,78731.0,BURGLARY OF VEHICLE           ,Theft
8461,78731.0,BURGLARY OF VEHICLE           ,Theft
8462,78744.0,THEFT BY SHOPLIFTING          ,Theft
8463,78704.0,BURGLARY NON RESIDENCE        ,Burglary
8464,78729.0,BURGLARY NON RESIDENCE        ,Burglary
8465,78756.0,BURGLARY NON RESIDENCE        ,Burglary
8466,78758.0,THEFT                         ,Theft
8467,78753.0,BURGLARY OF VEHICLE           ,Theft
8468,78753.0,THEFT BY SHOPLIFTING          ,Theft
8469,78748.0,BURGLARY OF RESIDENCE         ,Burglary
8470,78741.0,THEFT BY SHOPLIFTING          ,Theft
8471,78702.0,THEFT OF TRAILER              ,Theft
8472,78758.0,BURGLARY OF RESIDENCE         ,Burglary
8473,78723.0,BURGLARY OF RESIDENCE         ,Burglary
8474,78703.0,THEFT BY SHOPLIFTING          ,Theft
8475,78723.0,THEFT BY SHOPLIFTING          ,Theft
8476,78723.0,THEFT                         ,Theft
8477,78758.0,BURGLARY OF RESIDENCE         ,Burglary
8478,78748.0,BURGLARY OF RESIDENCE         ,Burglary
8479,78705.0,BURGLARY OF RESIDENCE         ,Burglary
8480,78753.0,BURGLARY OF RESIDENCE         ,Burglary
8481,78702.0,BURGLARY OF RESIDENCE         ,Burglary
8482,78702.0,BURGLARY OF RESIDENCE         ,Burglary
8483,78758.0,THEFT BY SHOPLIFTING          ,Theft
8484,78721.0,BURGLARY OF RESIDENCE         ,Burglary
8485,78753.0,THEFT BY SHOPLIFTING          ,Theft
8486,78741.0,AUTO THEFT                    ,Auto Theft
8487,78723.0,ROBBERY BY ASSAULT            ,Robbery
8488,78741.0,THEFT                         ,Theft
8489,78617.0,BURGLARY OF VEHICLE           ,Theft
8490,78745.0,THEFT BY SHOPLIFTING          ,Theft
8491,78748.0,THEFT                         ,Theft
8492,78704.0,AUTO THEFT                    ,Auto Theft
8493,78731.0,THEFT BY SHOPLIFTING          ,Theft
8494,78701.0,THEFT                         ,Theft
8495,78702.0,THEFT BY SHOPLIFTING          ,Theft
8496,78741.0,AGG ASSAULT                   ,Agg Assault
8497,78702.0,BURGLARY OF VEHICLE           ,Theft
8498,78745.0,BURGLARY OF RESIDENCE         ,Burglary
8499,78745.0,THEFT BY SHOPLIFTING          ,Theft
8500,78741.0,THEFT                         ,Theft
8501,78745.0,ROBBERY BY ASSAULT            ,Robbery
8502,78757.0,AGG ASSAULT                   ,Agg Assault
8503,78744.0,THEFT                         ,Theft
8504,78741.0,BURGLARY OF RESIDENCE         ,Burglary
8505,78758.0,THEFT BY SHOPLIFTING          ,Theft
8506,78702.0,THEFT                         ,Theft
8507,78748.0,AUTO THEFT                    ,Auto Theft
8508,78745.0,BURGLARY NON RESIDENCE        ,Burglary
8509,78744.0,BURGLARY OF VEHICLE           ,Theft
8510,78704.0,BURGLARY OF VEHICLE           ,Theft
8511,78741.0,BURGLARY OF VEHICLE           ,Theft
8512,78739.0,BURGLARY OF VEHICLE           ,Theft
8513,78757.0,BURGLARY OF VEHICLE           ,Theft
8514,78748.0,BURGLARY OF VEHICLE           ,Theft
8515,78731.0,BURGLARY OF VEHICLE           ,Theft
8516,78759.0,BURGLARY OF VEHICLE           ,Theft
8517,78731.0,BURGLARY OF VEHICLE           ,Theft
8518,78759.0,BURGLARY OF VEHICLE           ,Theft
8519,78745.0,BURGLARY OF VEHICLE           ,Theft
8520,78723.0,THEFT BY SHOPLIFTING          ,Theft
8521,78748.0,BURGLARY OF VEHICLE           ,Theft
8522,78744.0,BURGLARY OF VEHICLE           ,Theft
8523,78745.0,BURGLARY OF VEHICLE           ,Theft
8524,78729.0,THEFT                         ,Theft
8525,78703.0,THEFT                         ,Theft
8526,78731.0,BURGLARY OF VEHICLE           ,Theft
8527,78704.0,PURSE SNATCHING               ,Theft
8528,78746.0,BURGLARY OF VEHICLE           ,Theft
8529,78701.0,THEFT OF BICYCLE              ,Theft
8530,78750.0,BURGLARY OF VEHICLE           ,Theft
8531,78617.0,THEFT                         ,Theft
8532,78744.0,BURGLARY OF VEHICLE           ,Theft
8533,78704.0,THEFT BY SHOPLIFTING          ,Theft
8534,78704.0,THEFT                         ,Theft
8535,78704.0,THEFT                         ,Theft
8536,78704.0,BURGLARY OF VEHICLE           ,Theft
8537,78748.0,THEFT                         ,Theft
8538,78723.0,THEFT                         ,Theft
8539,78752.0,BURGLARY OF VEHICLE           ,Theft
8540,78702.0,BURGLARY OF VEHICLE           ,Theft
8541,78748.0,THEFT OF LICENSE PLATE        ,Theft
8542,78759.0,THEFT                         ,Theft
8543,78741.0,THEFT OF LICENSE PLATE        ,Theft
8544,78701.0,THEFT                         ,Theft
8545,78758.0,THEFT BY SHOPLIFTING          ,Theft
8546,78703.0,THEFT                         ,Theft
8547,78702.0,THEFT OF BICYCLE              ,Theft
8548,78701.0,THEFT                         ,Theft
8549,78759.0,THEFT BY SHOPLIFTING          ,Theft
8550,78752.0,BURGLARY OF VEHICLE           ,Theft
8551,78751.0,THEFT BY SHOPLIFTING          ,Theft
8552,78724.0,BURGLARY OF VEHICLE           ,Theft
8553,78721.0,THEFT                         ,Theft
8554,78751.0,THEFT                         ,Theft
