,Zip Code,GO Highest Offense Desc,UCR Description
457,"78,744",BURGLARY NON RESIDENCE        ,Burglary
459,"78,735",BURGLARY NON RESIDENCE        ,Burglary
460,"78,702",BURGLARY NON RESIDENCE        ,Burglary
461,"78,753",BURGLARY NON RESIDENCE        ,Burglary
462,"78,750",BURGLARY NON RESIDENCE        ,Burglary
463,"78,724",BURGLARY OF RESIDENCE         ,Burglary
464,"78,729",BURGLARY NON RESIDENCE        ,Burglary
465,"78,753",BURGLARY OF RESIDENCE         ,Burglary
466,"78,731",BURGLARY NON RESIDENCE        ,Burglary
467,"78,747",BURGLARY NON RESIDENCE        ,Burglary
468,"78,729",BURGLARY NON RESIDENCE        ,Burglary
469,"78,753",BURGLARY NON RESIDENCE        ,Burglary
470,"78,751",BURGLARY OF RESIDENCE         ,Burglary
471,"78,725",BURGLARY NON RESIDENCE        ,Burglary
472,"78,730",BURGLARY OF RESIDENCE         ,Burglary
473,"78,735",BURGLARY NON RESIDENCE        ,Burglary
474,"78,745",BURGLARY OF RESIDENCE         ,Burglary
475,"78,741",BURGLARY OF RESIDENCE         ,Burglary
476,"78,735",BURGLARY OF RESIDENCE         ,Burglary
477,"78,744",BURGLARY NON RESIDENCE        ,Burglary
478,"78,723",BURGLARY OF RESIDENCE         ,Burglary
479,"78,705",BURGLARY OF RESIDENCE         ,Burglary
480,"78,744",BURGLARY NON RESIDENCE        ,Burglary
481,"78,726",BURGLARY NON RESIDENCE        ,Burglary
482,"78,753",BURGLARY OF RESIDENCE         ,Burglary
483,"78,753",BURG NON RESIDENCE SHEDS      ,Burglary
484,"78,753",BURGLARY NON RESIDENCE        ,Burglary
485,"78,756",BURGLARY OF RESIDENCE         ,Burglary
486,"78,748",BURGLARY NON RESIDENCE        ,Burglary
487,"78,752",BURGLARY OF RESIDENCE         ,Burglary
488,"78,723",BURGLARY OF RESIDENCE         ,Burglary
489,"78,753",BURGLARY NON RESIDENCE        ,Burglary
490,"78,735",BURGLARY NON RESIDENCE        ,Burglary
491,"78,745",BURGLARY NON RESIDENCE        ,Burglary
492,"78,724",BURGLARY OF RESIDENCE         ,Burglary
493,"78,660",BURGLARY NON RESIDENCE        ,Burglary
494,"78,752",BURGLARY NON RESIDENCE        ,Burglary
495,"78,744",BURGLARY OF RESIDENCE         ,Burglary
496,"78,617",BURGLARY NON RESIDENCE        ,Burglary
497,"78,735",BURGLARY NON RESIDENCE        ,Burglary
498,"78,753",BURGLARY OF RESIDENCE         ,Burglary
500,,BURGLARY OF RESIDENCE         ,Burglary
501,"78,741",BURGLARY NON RESIDENCE        ,Burglary
502,"78,705",BURGLARY NON RESIDENCE        ,Burglary
503,"78,749",BURGLARY NON RESIDENCE        ,Burglary
504,"78,744",BURGLARY NON RESIDENCE        ,Burglary
505,"78,727",BURGLARY OF RESIDENCE         ,Burglary
506,"78,753",BURGLARY NON RESIDENCE        ,Burglary
507,"78,724",BURGLARY OF RESIDENCE         ,Burglary
508,"78,753",BURGLARY NON RESIDENCE        ,Burglary
509,"78,753",BURGLARY OF RESIDENCE         ,Burglary
510,"78,748",BURGLARY NON RESIDENCE        ,Burglary
511,"78,753",BURGLARY NON RESIDENCE        ,Burglary
512,"78,753",BURGLARY NON RESIDENCE        ,Burglary
513,"78,704",BURGLARY NON RESIDENCE        ,Burglary
514,"78,750",BURGLARY NON RESIDENCE        ,Burglary
515,"78,725",BURGLARY NON RESIDENCE        ,Burglary
516,"78,730",BURGLARY NON RESIDENCE        ,Burglary
517,"78,736",BURGLARY NON RESIDENCE        ,Burglary
518,"78,704",BURGLARY NON RESIDENCE        ,Burglary
519,"78,741",BURGLARY NON RESIDENCE        ,Burglary
520,"78,729",BURGLARY NON RESIDENCE        ,Burglary
521,"78,753",BURGLARY NON RESIDENCE        ,Burglary
522,"78,741",BURGLARY OF RESIDENCE         ,Burglary
523,"78,753",BURGLARY OF RESIDENCE         ,Burglary
524,"78,754",BURGLARY OF RESIDENCE         ,Burglary
525,"78,617",BURGLARY NON RESIDENCE        ,Burglary
526,"78,744",BURGLARY NON RESIDENCE        ,Burglary
527,"78,735",BURGLARY NON RESIDENCE        ,Burglary
528,"78,753",BURGLARY OF RESIDENCE         ,Burglary
529,"78,745",BURGLARY NON RESIDENCE        ,Burglary
530,"78,736",BURGLARY NON RESIDENCE        ,Burglary
531,"78,613",BURGLARY NON RESIDENCE        ,Burglary
532,"78,745",BURGLARY NON RESIDENCE        ,Burglary
533,,BURGLARY NON RESIDENCE        ,Burglary
534,"78,759",BURGLARY NON RESIDENCE        ,Burglary
535,"78,741",BURGLARY OF RESIDENCE         ,Burglary
536,"78,753",BURGLARY OF RESIDENCE         ,Burglary
537,"78,753",BURGLARY OF RESIDENCE         ,Burglary
538,"78,753",BURGLARY NON RESIDENCE        ,Burglary
539,"78,754",BURGLARY OF RESIDENCE         ,Burglary
540,"78,741",BURGLARY NON RESIDENCE        ,Burglary
541,"78,741",BURGLARY NON RESIDENCE        ,Burglary
542,"78,753",BURGLARY NON RESIDENCE        ,Burglary
543,"78,735",BURGLARY NON RESIDENCE        ,Burglary
544,"78,754",BURGLARY OF RESIDENCE         ,Burglary
545,"78,753",BURGLARY NON RESIDENCE        ,Burglary
546,"78,753",BURGLARY NON RESIDENCE        ,Burglary
547,"78,753",BURGLARY NON RESIDENCE        ,Burglary
548,"78,753",BURGLARY OF RESIDENCE         ,Burglary
549,"78,749",BURGLARY NON RESIDENCE        ,Burglary
550,"78,744",BURGLARY NON RESIDENCE        ,Burglary
551,"78,730",BURGLARY OF RESIDENCE         ,Burglary
552,"78,751",AUTO THEFT                    ,Auto Theft
553,"78,723",AUTO THEFT                    ,Auto Theft
554,"78,744",AUTO THEFT                    ,Auto Theft
555,"78,753",AUTO THEFT                    ,Auto Theft
556,"78,744",AUTO THEFT                    ,Auto Theft
557,"78,701",AUTO THEFT                    ,Auto Theft
558,"78,704",AUTO THEFT                    ,Auto Theft
559,"78,745",AUTO THEFT                    ,Auto Theft
560,"78,617",AUTO THEFT                    ,Auto Theft
561,"78,702",AUTO THEFT                    ,Auto Theft
562,"78,748",AUTO THEFT                    ,Auto Theft
563,"78,723",AUTO THEFT                    ,Auto Theft
564,"78,701",AUTO THEFT                    ,Auto Theft
565,"78,753",AUTO THEFT                    ,Auto Theft
566,"78,701",AUTO THEFT                    ,Auto Theft
567,"78,724",AUTO THEFT                    ,Auto Theft
568,"78,727",AUTO THEFT                    ,Auto Theft
569,"78,753",AUTO THEFT                    ,Auto Theft
570,"78,724",AUTO THEFT                    ,Auto Theft
571,"78,744",AUTO THEFT                    ,Auto Theft
572,"78,744",AUTO THEFT                    ,Auto Theft
573,"78,753",AUTO THEFT                    ,Auto Theft
574,"78,759",AUTO THEFT                    ,Auto Theft
575,"78,744",AUTO THEFT                    ,Auto Theft
576,"78,752",AUTO THEFT                    ,Auto Theft
577,"78,717",AUTO THEFT                    ,Auto Theft
578,"78,701",AUTO THEFT                    ,Auto Theft
579,"78,705",AUTO THEFT                    ,Auto Theft
580,"78,753",AUTO THEFT                    ,Auto Theft
581,,AUTO THEFT                    ,Auto Theft
582,"78,723",AUTO THEFT                    ,Auto Theft
583,"78,729",AUTO THEFT                    ,Auto Theft
584,,AUTO THEFT                    ,Auto Theft
585,"78,753",AUTO THEFT                    ,Auto Theft
586,"78,753",AUTO THEFT                    ,Auto Theft
587,"78,702",AUTO THEFT                    ,Auto Theft
588,"78,745",AUTO THEFT                    ,Auto Theft
589,"78,701",AUTO THEFT                    ,Auto Theft
590,"78,752",AUTO THEFT                    ,Auto Theft
591,"78,741",AUTO THEFT                    ,Auto Theft
592,"78,701",AUTO THEFT                    ,Auto Theft
593,"78,704",AUTO THEFT                    ,Auto Theft
594,"78,617",AUTO THEFT                    ,Auto Theft
595,"78,741",AUTO THEFT                    ,Auto Theft
596,"78,701",AUTO THEFT                    ,Auto Theft
597,"78,751",AUTO THEFT                    ,Auto Theft
598,"78,702",AUTO THEFT                    ,Auto Theft
599,"78,752",AUTO THEFT                    ,Auto Theft
600,"78,751",AUTO THEFT                    ,Auto Theft
601,"78,741",AUTO THEFT                    ,Auto Theft
602,"78,725",AUTO THEFT                    ,Auto Theft
603,"78,751",AUTO THEFT                    ,Auto Theft
604,"78,754",AUTO THEFT                    ,Auto Theft
605,"78,702",AUTO THEFT                    ,Auto Theft
606,"78,752",AUTO THEFT                    ,Auto Theft
607,"78,745",AUTO THEFT                    ,Auto Theft
608,"78,751",AUTO THEFT                    ,Auto Theft
609,"78,702",AUTO THEFT                    ,Auto Theft
610,"78,751",AUTO THEFT                    ,Auto Theft
611,"78,722",AUTO THEFT                    ,Auto Theft
612,"78,741",AUTO THEFT                    ,Auto Theft
613,"78,729",AUTO THEFT                    ,Auto Theft
614,"78,723",AUTO THEFT                    ,Auto Theft
615,"78,753",AUTO THEFT                    ,Auto Theft
616,,AUTO THEFT                    ,Auto Theft
617,"78,753",AUTO THEFT                    ,Auto Theft
618,"78,748",AUTO THEFT                    ,Auto Theft
619,"78,741",AUTO THEFT                    ,Auto Theft
620,"78,704",AUTO THEFT                    ,Auto Theft
621,"78,701",AUTO THEFT                    ,Auto Theft
622,"78,753",AUTO THEFT                    ,Auto Theft
623,"78,753",AUTO THEFT                    ,Auto Theft
624,"78,758",AUTO THEFT                    ,Auto Theft
625,"78,701",AUTO THEFT                    ,Auto Theft
626,"78,748",AUTO THEFT                    ,Auto Theft
627,"78,723",AUTO THEFT                    ,Auto Theft
628,"78,722",AUTO THEFT                    ,Auto Theft
629,"78,752",AUTO THEFT                    ,Auto Theft
630,"78,701",AUTO THEFT                    ,Auto Theft
631,,AUTO THEFT                    ,Auto Theft
632,"78,744",AUTO THEFT                    ,Auto Theft
633,"78,701",AUTO THEFT                    ,Auto Theft
634,"78,723",AUTO THEFT                    ,Auto Theft
635,"78,723",AUTO THEFT                    ,Auto Theft
636,"78,749",AUTO THEFT                    ,Auto Theft
637,"78,753",AUTO THEFT                    ,Auto Theft
638,"78,744",AUTO THEFT                    ,Auto Theft
639,"78,745",AUTO THEFT                    ,Auto Theft
640,"78,751",AUTO THEFT                    ,Auto Theft
641,"78,752",AUTO THEFT                    ,Auto Theft
642,"78,721",AUTO THEFT                    ,Auto Theft
643,"78,753",AUTO THEFT                    ,Auto Theft
644,"78,753",AUTO THEFT                    ,Auto Theft
645,"78,752",AUTO THEFT                    ,Auto Theft
646,"78,753",AUTO THEFT                    ,Auto Theft
647,"78,703",AUTO THEFT                    ,Auto Theft
648,"78,745",AUTO THEFT                    ,Auto Theft
649,"78,701",AUTO THEFT                    ,Auto Theft
650,"78,745",AUTO THEFT                    ,Auto Theft
651,"78,744",AUTO THEFT                    ,Auto Theft
652,"78,703",AUTO THEFT                    ,Auto Theft
653,"78,745",AUTO THEFT                    ,Auto Theft
654,"78,702",AUTO THEFT                    ,Auto Theft
655,"78,704",AUTO THEFT                    ,Auto Theft
656,"78,752",AUTO THEFT                    ,Auto Theft
657,"78,744",AUTO THEFT                    ,Auto Theft
658,"78,660",AUTO THEFT                    ,Auto Theft
659,"78,744",AUTO THEFT                    ,Auto Theft
660,"78,729",AUTO THEFT                    ,Auto Theft
661,"78,702",AUTO THEFT                    ,Auto Theft
662,"78,729",AUTO THEFT                    ,Auto Theft
663,"78,753",AUTO THEFT                    ,Auto Theft
664,"78,753",AUTO THEFT                    ,Auto Theft
665,"78,701",AUTO THEFT                    ,Auto Theft
666,"78,758",AUTO THEFT                    ,Auto Theft
667,"78,753",AUTO THEFT                    ,Auto Theft
668,"78,758",AUTO THEFT                    ,Auto Theft
669,"78,701",AUTO THEFT                    ,Auto Theft
670,,AUTO THEFT                    ,Auto Theft
671,"78,753",AUTO THEFT                    ,Auto Theft
672,"78,719",AUTO THEFT                    ,Auto Theft
673,"78,660",AUTO THEFT                    ,Auto Theft
674,"78,753",AUTO THEFT                    ,Auto Theft
675,"78,729",AUTO THEFT                    ,Auto Theft
676,"78,748",AUTO THEFT                    ,Auto Theft
677,,AUTO THEFT                    ,Auto Theft
678,"78,753",AUTO THEFT                    ,Auto Theft
679,"78,744",AUTO THEFT                    ,Auto Theft
680,"78,751",AUTO THEFT                    ,Auto Theft
681,"78,752",AUTO THEFT                    ,Auto Theft
682,"78,723",AUTO THEFT                    ,Auto Theft
683,"78,719",AUTO THEFT                    ,Auto Theft
684,"78,729",AUTO THEFT                    ,Auto Theft
685,"78,748",AUTO THEFT                    ,Auto Theft
686,"78,724",AUTO THEFT                    ,Auto Theft
687,"78,753",AUTO THEFT                    ,Auto Theft
688,"78,701",AUTO THEFT                    ,Auto Theft
689,"78,747",AUTO THEFT                    ,Auto Theft
690,"78,702",AUTO THEFT                    ,Auto Theft
691,"78,703",AUTO THEFT                    ,Auto Theft
692,"78,753",AUTO THEFT                    ,Auto Theft
693,"78,702",AUTO THEFT                    ,Auto Theft
694,"78,744",AUTO THEFT                    ,Auto Theft
695,"78,729",AUTO THEFT                    ,Auto Theft
696,"78,752",AUTO THEFT                    ,Auto Theft
697,"78,753",AUTO THEFT                    ,Auto Theft
698,"78,758",AUTO THEFT                    ,Auto Theft
699,"78,701",AUTO THEFT                    ,Auto Theft
700,"78,701",AUTO THEFT                    ,Auto Theft
701,"78,722",AUTO THEFT                    ,Auto Theft
702,"78,744",AUTO THEFT                    ,Auto Theft
703,"78,724",AUTO THEFT                    ,Auto Theft
704,"78,753",AUTO THEFT                    ,Auto Theft
705,"78,753",AUTO THEFT                    ,Auto Theft
706,"78,702",AUTO THEFT                    ,Auto Theft
707,"78,753",AUTO THEFT                    ,Auto Theft
708,"78,741",AUTO THEFT                    ,Auto Theft
709,"78,745",AUTO THEFT                    ,Auto Theft
710,"78,753",AUTO THEFT                    ,Auto Theft
711,"78,753",AUTO THEFT                    ,Auto Theft
712,"78,753",AUTO THEFT                    ,Auto Theft
713,"78,753",AUTO THEFT                    ,Auto Theft
714,"78,752",AUTO THEFT                    ,Auto Theft
715,"78,741",AUTO THEFT                    ,Auto Theft
716,"78,753",AUTO THEFT                    ,Auto Theft
717,"78,741",AUTO THEFT                    ,Auto Theft
718,"78,753",AUTO THEFT                    ,Auto Theft
719,"78,753",AUTO THEFT                    ,Auto Theft
720,"78,741",AUTO THEFT                    ,Auto Theft
721,"78,753",AUTO THEFT                    ,Auto Theft
722,"78,704",AUTO THEFT                    ,Auto Theft
723,"78,744",AUTO THEFT                    ,Auto Theft
724,"78,753",AUTO THEFT                    ,Auto Theft
725,"78,752",AUTO THEFT                    ,Auto Theft
726,"78,753",AUTO THEFT                    ,Auto Theft
727,,AUTO THEFT                    ,Auto Theft
728,"78,753",AUTO THEFT                    ,Auto Theft
729,"78,702",AUTO THEFT                    ,Auto Theft
730,"78,745",AUTO THEFT                    ,Auto Theft
731,"78,752",AUTO THEFT                    ,Auto Theft
732,"78,753",AUTO THEFT                    ,Auto Theft
733,"78,753",AUTO THEFT                    ,Auto Theft
734,"78,753",AUTO THEFT                    ,Auto Theft
735,"78,745",AUTO THEFT                    ,Auto Theft
736,"78,747",AUTO THEFT                    ,Auto Theft
737,"78,751",AUTO THEFT                    ,Auto Theft
738,"78,753",AUTO THEFT                    ,Auto Theft
739,"78,753",AUTO THEFT                    ,Auto Theft
740,"78,721",AUTO THEFT                    ,Auto Theft
741,"78,704",AUTO THEFT                    ,Auto Theft
742,"78,721",AUTO THEFT                    ,Auto Theft
743,"78,701",AUTO THEFT                    ,Auto Theft
744,"78,724",AUTO THEFT                    ,Auto Theft
745,"78,741",AUTO THEFT                    ,Auto Theft
746,"78,753",AUTO THEFT                    ,Auto Theft
747,"78,748",AUTO THEFT                    ,Auto Theft
748,"78,748",AUTO THEFT                    ,Auto Theft
749,"78,748",AUTO THEFT                    ,Auto Theft
750,"78,753",AUTO THEFT                    ,Auto Theft
751,"78,723",AUTO THEFT                    ,Auto Theft
752,"78,750",AUTO THEFT                    ,Auto Theft
753,"78,703",AUTO THEFT                    ,Auto Theft
754,"78,745",AUTO THEFT                    ,Auto Theft
755,"78,742",AUTO THEFT                    ,Auto Theft
756,"78,753",AUTO THEFT                    ,Auto Theft
757,"78,747",AUTO THEFT                    ,Auto Theft
758,"78,748",AUTO THEFT                    ,Auto Theft
759,"78,753",AUTO THEFT                    ,Auto Theft
760,"78,704",AUTO THEFT                    ,Auto Theft
761,"78,723",AUTO THEFT                    ,Auto Theft
762,"78,753",AUTO THEFT                    ,Auto Theft
763,"78,751",AUTO THEFT                    ,Auto Theft
764,"78,722",AUTO THEFT                    ,Auto Theft
765,"78,751",AUTO THEFT                    ,Auto Theft
766,"78,701",AUTO THEFT                    ,Auto Theft
767,"78,704",AUTO THEFT                    ,Auto Theft
768,"78,701",AUTO THEFT                    ,Auto Theft
769,"78,751",AUTO THEFT                    ,Auto Theft
770,"78,744",AUTO THEFT                    ,Auto Theft
771,"78,751",AUTO THEFT                    ,Auto Theft
772,"78,753",AUTO THEFT                    ,Auto Theft
773,"78,723",AUTO THEFT                    ,Auto Theft
774,"78,729",AUTO THEFT                    ,Auto Theft
775,"78,751",AUTO THEFT                    ,Auto Theft
776,"78,749",AUTO THEFT                    ,Auto Theft
777,"78,753",AUTO THEFT                    ,Auto Theft
778,"78,722",AUTO THEFT                    ,Auto Theft
779,"78,723",AUTO THEFT                    ,Auto Theft
780,"78,701",AUTO THEFT                    ,Auto Theft
781,"78,745",AUTO THEFT                    ,Auto Theft
782,"78,752",AUTO THEFT                    ,Auto Theft
783,"78,704",AUTO THEFT                    ,Auto Theft
784,"78,754",AUTO THEFT                    ,Auto Theft
785,"78,750",AUTO THEFT                    ,Auto Theft
786,"78,753",AUTO THEFT                    ,Auto Theft
787,"78,704",AUTO THEFT                    ,Auto Theft
788,"78,724",AUTO THEFT                    ,Auto Theft
789,"78,723",AUTO THEFT                    ,Auto Theft
790,"78,729",AUTO THEFT                    ,Auto Theft
791,"78,750",AUTO THEFT                    ,Auto Theft
792,"78,752",AUTO THEFT                    ,Auto Theft
793,"78,725",AUTO THEFT                    ,Auto Theft
794,"78,748",AUTO THEFT                    ,Auto Theft
795,"78,758",AUTO THEFT                    ,Auto Theft
796,"78,745",AUTO THEFT                    ,Auto Theft
797,"78,745",AUTO THEFT                    ,Auto Theft
798,"78,753",AUTO THEFT                    ,Auto Theft
799,,AUTO THEFT                    ,Auto Theft
800,"78,617",AUTO THEFT                    ,Auto Theft
801,"78,723",AUTO THEFT                    ,Auto Theft
802,"78,753",AUTO THEFT                    ,Auto Theft
803,"78,744",AUTO THEFT                    ,Auto Theft
804,"78,723",AUTO THEFT                    ,Auto Theft
805,"78,725",AUTO THEFT                    ,Auto Theft
806,"78,748",AUTO THEFT                    ,Auto Theft
807,"78,750",AUTO THEFT                    ,Auto Theft
808,"78,702",AUTO THEFT                    ,Auto Theft
809,"78,745",AUTO THEFT                    ,Auto Theft
810,"78,744",AUTO THEFT                    ,Auto Theft
811,"78,613",AUTO THEFT                    ,Auto Theft
812,"78,753",AUTO THEFT                    ,Auto Theft
813,"78,701",AUTO THEFT                    ,Auto Theft
814,"78,701",AUTO THEFT                    ,Auto Theft
815,"78,753",AUTO THEFT                    ,Auto Theft
816,"78,702",AUTO THEFT                    ,Auto Theft
817,"78,751",AUTO THEFT                    ,Auto Theft
818,"78,745",AUTO THEFT                    ,Auto Theft
819,"78,724",AUTO THEFT                    ,Auto Theft
820,"78,751",AUTO THEFT                    ,Auto Theft
821,"78,753",AUTO THEFT                    ,Auto Theft
822,"78,727",AUTO THEFT                    ,Auto Theft
823,"78,729",AUTO THEFT                    ,Auto Theft
824,"78,704",AUTO THEFT                    ,Auto Theft
825,"78,721",AUTO THEFT                    ,Auto Theft
826,"78,724",AUTO THEFT                    ,Auto Theft
827,"78,751",AUTO THEFT                    ,Auto Theft
828,,AUTO THEFT                    ,Auto Theft
829,"78,705",AUTO THEFT                    ,Auto Theft
830,"78,753",AUTO THEFT                    ,Auto Theft
831,"78,735",AUTO THEFT                    ,Auto Theft
832,"78,753",AUTO THEFT                    ,Auto Theft
833,"78,753",AUTO THEFT                    ,Auto Theft
834,"78,735",AUTO THEFT                    ,Auto Theft
835,"78,753",AUTO THEFT                    ,Auto Theft
836,"78,722",AUTO THEFT                    ,Auto Theft
837,"78,744",AUTO THEFT                    ,Auto Theft
838,"78,745",AUTO THEFT                    ,Auto Theft
839,"78,723",AUTO THEFT                    ,Auto Theft
840,"78,702",AUTO THEFT                    ,Auto Theft
841,"78,751",AUTO THEFT                    ,Auto Theft
842,"78,704",AUTO THEFT                    ,Auto Theft
843,"78,753",AUTO THEFT                    ,Auto Theft
844,"78,744",AUTO THEFT                    ,Auto Theft
845,,AUTO THEFT                    ,Auto Theft
846,"78,751",AUTO THEFT                    ,Auto Theft
847,"78,752",AUTO THEFT                    ,Auto Theft
